Gene	Microglia	Oligodendrocyte Mature	Oligodendroctye Myelinating	Oligodendroctye Precursor Cells	Committed Oligodendroctye Precursor Cells	Cerebrospinal Fluid-Contacting Neurons	Alpha motor neurons	Gamma motor neurons	Inhibitory	Epyndemal	Excitatory	Astrocyte	Endothelial	Vascular and Leptomeningeal Cells
Cmas	0.105409255338946	0.14465477635857	0.115158587205692	0.12947764033294	0.104383350095883	0.202030508910442	0.274351630584367	0.32479706523154	0.190066538378108	0.0851256530758749	0.167566248230323	0.132499479727001	0.173552533625156	0.127869292321891
Cmbl	NA	NA	NA	0.0287242494810713	NA	NA	NA	NA	0.0303099893180039	0.0851256530758749	0.0389643250099598	0.0922445879331664	NA	0.135457092295719
Cmc1	0.105409255338946	0.160938107436727	0.120510669970603	0.120234736560391	0.100402416112812	0.14142135623731	0.142857142857143	0.263523138347365	0.145348621469777	0.120824418666035	0.12535351884976	0.114506472200372	0.103142124625879	0.168442574737998
Cmc2	0.105409255338946	0.052851642258169	0.101639453522718	0.0497929597731969	0.069379231313596	NA	NA	NA	0.0942206260374199	NA	0.0389643250099598	0.0575541223257511	0.103142124625879	0.047511433814558
Cmip	0.43429280483837	0.587725202681214	0.826613393302917	0.419552975137422	0.524092200791345	0.691260377203054	0.997740110105718	0.779868242812206	0.670031200069356	0.371934868897876	0.679802600896667	0.330729221844424	0.341868593974841	0.383552424064924
Cmklr1	0.241121411085206	0.0263981838674227	NA	0.0287242494810713	0.0346271680532222	NA	0.100503781525921	NA	0.0371305328616253	NA	0.0224846875206644	0.0604991545839191	0.209656967344384	0.106721701823439
Cmpk1	0.184637236468999	0.13037318412469	0.177892016741205	0.143997703247458	0.172552858790617	NA	0.229415733870562	0.340502612303499	0.14733565659267	0.120824418666035	0.130439110354379	0.103695169473043	0.103142124625879	0.135457092295719
Cmpk2	NA	NA	NA	0.0497929597731969	NA	0.14142135623731	NA	NA	0.0744151167339224	0.0851256530758749	0.0527913513734284	NA	NA	NA
Cmss1	0.613702005274578	0.58045942999971	0.627621308328923	0.517609476546375	0.536682075957883	0.462910049886276	0.705650329009543	0.849987239919536	0.581992689798381	0.688891125533864	0.564101583339659	0.458745480262483	0.803304450774957	0.557668475320298
Cmtm1	NA	NA	NA	NA	NA	NA	NA	0.114707866935281	0.0214274782177742	NA	0.0158970659108583	NA	NA	NA
Cmtm3	0.105409255338946	NA	NA	0.0287242494810713	NA	0.14142135623731	NA	NA	0.0214274782177742	0.0851256530758749	0.0158970659108583	0.0636519078860345	0.103142124625879	0.117041147196131
Cmtm4	0.105409255338946	0.0794162302769058	0.0908153218373	0.252548202832739	0.15330509287978	0.14142135623731	0.294883912309794	0.340502612303499	0.248294843815631	0.181956335718513	0.234218167221096	0.117672299376807	0.235702260395516	0.117041147196131
Cmtm5	NA	0.222557807872239	0.204301231553936	0.0643356265818723	0.0919462140612284	NA	NA	NA	0.0303099893180039	NA	0.0355649002533091	0.134284909973241	NA	NA
Cmtm6	0.184637236468999	0.052851642258169	0.0640841336112001	0.0705053365746256	0.069379231313596	NA	NA	0.163299316185545	0.10134795351736	0.0851256530758749	0.0697705222707259	0.0507392935530357	0.180578779628654	0.0824786098842323
Cmtm7	0.317500317500476	0.0263981838674227	0.0640841336112001	0.0287242494810713	0.0346271680532222	NA	NA	NA	0.0428845013935118	NA	0.0259652687161999	0.019156525704423	NA	0.129863234645836
Cmtm8	0.142054117143114	0.0263981838674227	NA	0.0406389919054146	0.0346271680532222	NA	NA	NA	0.0744151167339224	0.0851256530758749	0.0574047952669907	0.0257049496932849	0.303239217431561	NA
Cmtr1	NA	0.0616913708934924	NA	0.0575197308543051	0.130584743183319	NA	0.142857142857143	0.201346816564207	0.104450501259731	0.120824418666035	0.0985819917450997	0.0542525639180773	0.103142124625879	0.106721701823439
Cmtr2	NA	0.0457548917453887	NA	0.0287242494810713	0.0566025141980128	NA	NA	NA	0.0428845013935118	NA	0.0503282034732312	NA	NA	0.0672672793996312
Cmya5	0.149906337799172	0.0794162302769058	NA	0.038550349653257	0.0346271680532222	NA	0.229415733870562	0.163299316185545	0.089173382541201	0.148522131446501	0.0739926761530151	0.181568259800641	0.146647115021353	0.047511433814558
Cnbd1	NA	0.0373456843486636	0.0452678730212593	0.0287242494810713	NA	0.14142135623731	NA	NA	0.068867775980307	NA	0.053429219615846	0.0469668218313862	NA	0.047511433814558
Cnbd2	0.105409255338946	0.143872033854698	0.173076673047239	0.0814800843726711	0.0776150525706333	0.202030508910442	0.175863114528165	0.290700949866906	0.159300969065291	0.193166852321564	0.147560898758308	0.114657787745191	0.103142124625879	0.0953462589245592
Cnbp	0.149906337799172	0.155727550228412	0.182103979277735	0.145472786562585	0.136213750873644	0.14142135623731	0.175863114528165	0.263523138347365	0.134681428776608	0.120824418666035	0.136816317249212	0.116899615595729	0.235702260395516	0.166666666666667
Cndp1	NA	NA	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	0.0158970659108583	NA	NA	NA
Cndp2	NA	0.102742136032582	0.120510669970603	0.0814800843726711	0.0810128754570563	NA	0.100503781525921	0.163299316185545	0.102221287307572	NA	0.0998773823500918	0.0768378750395299	NA	0.047511433814558
Cnep1r1	NA	0.160356745147455	0.157537301372173	0.112689090777432	0.126909185257773	NA	0.314485451016575	0.263523138347365	0.156357215213793	0.172132593164774	0.146511783839921	0.143587759066478	0.146647115021353	0.151794185179729
Cnga1	NA	NA	NA	0.0497929597731969	NA	NA	NA	NA	0.0214274782177742	NA	0.0224846875206644	0.019156525704423	NA	0.047511433814558
Cnga2	NA	NA	NA	NA	NA	NA	NA	NA	0.0303099893180039	NA	0.04519102301143	NA	NA	NA
Cnga3	NA	NA	NA	NA	NA	0.14142135623731	NA	NA	NA	NA	0.0318061910415023	NA	NA	NA
Cngb1	NA	0.0263981838674227	NA	NA	NA	NA	NA	NA	0.0428845013935118	NA	0.0766414986722028	NA	0.103142124625879	NA
Cngb3	NA	NA	0.111455642515071	NA	NA	NA	0.100503781525921	0.163299316185545	0.0744151167339224	0.0851256530758749	0.0551457544343516	NA	NA	NA
Cnih1	NA	0.0837414038627107	0.106109335953396	0.0575197308543051	0.0983540479209807	NA	0.175863114528165	NA	0.0912659689804365	NA	0.0820542408286589	0.0749073141815368	0.103142124625879	0.106721701823439
Cnih2	NA	0.0457548917453887	0.0452678730212593	0.0406389919054146	0.0489995957550025	NA	0.204124145231932	NA	0.0976255256866937	NA	0.101465480669776	0.019156525704423	NA	0.047511433814558
Cnih3	NA	0.133108717016251	0.136930639376292	0.132730741218564	0.0600480576769077	NA	0.223675844161305	0.234082294392261	0.178983975506821	NA	0.158208513282466	0.0478635388071634	NA	0.0824786098842323
Cnih4	0.105409255338946	0.106817871887682	0.136930639376292	0.0968263741002544	0.0919462140612284	NA	0.175863114528165	0.275838642183685	0.128286293751148	0.0851256530758749	0.0954226275863218	0.101731271513268	NA	0.117041147196131
Cnksr1	NA	NA	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	NA	0.019156525704423	NA	NA
Cnksr2	NA	0.0837414038627107	0.0908153218373	0.266297102275954	0.156179396980776	0.291729982995789	0.531729728850123	0.564445008889735	0.478049673337018	0.293150984988964	0.442197360895413	0.134340052652148	NA	0.111420339342757
Cnksr3	0.149906337799172	0.284949114439879	1.23528042407593	0.119222677468435	0.480573846358402	NA	NA	NA	0.0758001510545235	0.162392450615408	0.0660467164902102	0.196316077940418	0.282038037408883	0.20555661294826
Cnn1	NA	NA	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	0.0158970659108583	NA	NA	NA
Cnn2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0158970659108583	0.0270963907301702	0.103142124625879	0.135457092295719
Cnn3	NA	0.155547020973728	0.128965176043832	0.153716271042211	0.0878855596252013	0.14142135623731	0.142857142857143	0.163299316185545	0.153364975055721	0.282685708458927	0.180876014870474	0.266861175385824	0.356537016406146	0.233734526714866
Cnnm1	NA	0.0457548917453887	0.0640841336112001	0.134494155764134	0.122020864861555	NA	0.296217390723566	0.386333704643128	0.350061092995203	NA	0.285873373390454	0.0383341585914639	NA	0.047511433814558
Cnnm2	0.149906337799172	0.178430031508578	0.187845189191336	0.225224983393224	0.186269714241522	0.234888087805881	0.533465069369264	0.514070967985061	0.333796564468146	0.305170672039185	0.284039797353397	0.256521519885775	0.235702260395516	0.228821776281415
Cnnm3	0.105409255338946	0.103468286146975	0.0640841336112001	0.104083299973307	0.0919462140612284	0.14142135623731	0.217072381587726	0.234082294392261	0.10983382062437	0.120824418666035	0.146694417539969	0.134577392485242	0.235702260395516	0.106721701823439
Cnnm4	NA	0.100015628663063	0.136930639376292	0.0705053365746256	0.0600480576769077	NA	0.100503781525921	0.201346816564207	0.118387050348805	0.0851256530758749	0.0962941696584194	0.0743842298346923	0.103142124625879	0.047511433814558
Cnot1	0.461880215351701	0.376447048721333	0.372717193977822	0.307624339323299	0.379181993732735	0.311085508419128	0.439678771871428	0.552344770738994	0.420934036295092	0.360667853866973	0.404795369926684	0.289623104606795	0.390417930348432	0.360116489334377
Cnot10	0.228085776380912	0.307981987601433	0.303668277011784	0.229116950500192	0.249681731252248	0.202030508910442	0.349563318607246	0.450693909432999	0.325788753600196	0.263117405792109	0.285140594498881	0.190599211657713	0.243884304339877	0.229164594513541
Cnot11	0.105409255338946	0.0794162302769058	0.0640841336112001	0.0643356265818723	0.0776150525706333	0.14142135623731	NA	0.114707866935281	0.0937885723118563	NA	0.0551457544343516	0.0469668218313862	NA	0.0824786098842323
Cnot2	0.439416668258347	0.363274470424526	0.365977236619675	0.289184684421143	0.364574509345239	0.402738614266017	0.479420712664949	0.673508580481897	0.456519335826122	0.337609848222911	0.433182023030265	0.306859298426718	0.404594988447781	0.302535928274851
Cnot3	0.149906337799172	0.184988821963433	0.178655254093889	0.154067131746205	0.186004808517039	0.291729982995789	0.229415733870562	0.220540545695615	0.225144693929814	0.182913228254908	0.193059951557705	0.163227072981966	0.259645393444749	0.197488126383341
Cnot4	0.479301293269411	0.428468129970175	0.379148362256054	0.361081060652468	0.368725334638183	0.311085508419128	0.575757575757576	0.712786444967237	0.433956248092275	0.313815619689483	0.375488274204787	0.375774212155474	0.394610898933592	0.350441232376628
Cnot6	0.149906337799172	0.207510044779398	0.217515710035274	0.226592319081028	0.200919888003813	0.202030508910442	0.277350098112615	0.386333704643128	0.211799470257047	0.0851256530758749	0.185497895937832	0.18229745861235	0.264935164234259	0.223701965331889
Cnot6l	0.351364184463153	0.223314062222539	0.232793223918968	0.247703677725599	0.157298048836768	0.365148371670111	0.366508333068916	0.536116015583945	0.350927092125992	0.193166852321564	0.301723809858096	0.210934226665723	0.439586982263858	0.228821776281415
Cnot7	0.184637236468999	0.188890011900621	0.220789427395675	0.172369879074692	0.187793944637868	0.191273013919001	0.252645576319956	0.226871303243258	0.197704918732007	0.212397697621437	0.196486668229338	0.161312727440475	0.103142124625879	0.106721701823439
Cnot8	0.184637236468999	0.115795551464143	0.0640841336112001	0.0705053365746256	0.085074295211124	NA	0.142857142857143	0.163299316185545	0.0986470102070959	0.0851256530758749	0.0908488601259422	0.0837785177974015	0.209656967344384	0.0953462589245592
Cnp	0.105409255338946	0.361481138870551	0.407331135044251	0.104083299973307	0.232672180080335	NA	NA	NA	0.052546738120159	NA	0.0318061910415023	0.0837785177974015	NA	NA
Cnppd1	NA	0.0992234262979312	0.0640841336112001	0.0831717673779144	0.0919462140612284	NA	0.204124145231932	0.163299316185545	0.0942852693180188	NA	0.07972747887249	0.0636519078860345	0.103142124625879	0.0824786098842323
Cnpy1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.019156525704423	NA	NA
Cnpy3	0.184637236468999	0.105123297340787	0.106109335953396	0.0406389919054146	0.0878855596252013	NA	0.204124145231932	0.114707866935281	0.108440044549609	NA	0.112284859590722	0.0749073141815368	0.146647115021353	0.117041147196131
Cnpy4	NA	0.0591105751776591	0.0452678730212593	0.0575197308543051	0.0346271680532222	NA	NA	NA	0.0428845013935118	NA	0.0579236934469574	0.0331922586977549	0.146647115021353	NA
Cnr1	NA	0.0354267565968589	NA	0.0911731975607399	0.0489995957550025	NA	0.252645576319956	0.163299316185545	0.143696684948926	NA	0.205572425369691	0.0383341585914639	NA	0.0672672793996312
Cnr2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0158970659108583	NA	NA	NA
Cnrip1	0.105409255338946	0.203308386982802	0.144053717332829	0.152184016690766	0.14919557999722	0.14142135623731	0.333333333333333	0.321172636543314	0.240473289680705	NA	0.230694164999396	0.119227575848837	0.103142124625879	0.143838990445615
Cnst	NA	0.18102061529995	0.128965176043832	0.174302462042257	0.120750991482915	NA	0.314485451016575	0.392651994602213	0.23193648734761	0.120824418666035	0.215994093708066	0.181811513710461	0.180578779628654	0.146328874267337
Cntd1	NA	0.0263981838674227	NA	0.0497929597731969	NA	NA	0.100503781525921	NA	0.0303099893180039	0.120824418666035	0.0158970659108583	0.019156525704423	NA	0.063800911508867
Cntf	NA	NA	NA	NA	NA	NA	NA	NA	0.0303099893180039	NA	0.0158970659108583	0.0270963907301702	NA	NA
Cntfr	NA	0.142156248951225	0.0452678730212593	0.12673157854386	0.0600480576769077	0.202030508910442	0.332242936779464	0.370809924354783	0.192917146765482	NA	0.144388876562504	0.25186625933285	NA	0.12093481103138
Cntln	0.105409255338946	0.167288422448023	0.139296316386399	0.152372942338655	0.133992974651291	NA	0.204124145231932	0.201346816564207	0.176444869466948	0.0851256530758749	0.160865502198685	0.10898737522496	0.209656967344384	0.166666666666667
Cntn1	0.173748897105228	0.579725546563454	1.11419580789185	0.839066774854866	0.582628841896236	0.578859684233937	1.01278653245297	1.24351573425094	0.732323203648874	0.377127341365702	0.664643685686088	0.390499550400915	0.235702260395516	0.193943461672197
Cntn2	NA	0.0457548917453887	0.0785674201318386	0.0575197308543051	NA	0.14142135623731	0.399475083518724	0.58259291960193	0.263871623638086	NA	0.194631939164924	0.019156525704423	NA	NA
Cntn3	NA	0.447033539763959	0.227326906521013	0.0968263741002544	0.116951124642715	0.202030508910442	0.504153728018636	0.194008776101652	0.380503119642095	0.0851256530758749	0.376810205175893	0.122804684375481	0.103142124625879	0.279363033478851
Cntn4	NA	0.179450313962218	0.480247331529883	0.659024403020527	0.323447916502613	0.86900071454971	0.929625797004056	0.886633273468822	0.576504983980568	0.120824418666035	0.719553060845995	0.220428894287785	0.156556072771287	0.176205623567747
Cntn5	0.214422506967559	0.137039171698282	0.150913247507625	0.142325458236542	0.131634865890326	0.14142135623731	0.522221408542018	0.634231165122468	0.495755271030179	0.148522131446501	0.405304085313583	0.131867264028341	0.180578779628654	0.185222830189423
Cntn6	0.105409255338946	0.0878595370213959	0.0640841336112001	0.394258807119351	0.313372849405322	0.191273013919001	0.775219858211482	0.771595987766376	0.487973001291187	NA	0.428451162324017	0.148108472480146	NA	0.0925307680551111
Cntnap1	0.105409255338946	NA	NA	0.0497929597731969	0.0346271680532222	NA	0.439678771871428	0.450693909432999	0.292920000545166	0.0851256530758749	0.270103239120318	0.0542525639180773	NA	0.0953462589245592
Cntnap2	0.221699087586966	0.232260530715919	0.257560976033891	0.278131708418929	0.205783480365268	0.735362465014182	1.38135111855544	1.60469735396695	0.983874742629349	0.293150984988964	0.754678512857001	0.217293800315413	0.265582800094767	0.18191216899521
Cntnap4	NA	0.052851642258169	NA	0.0864585626556352	0.0600480576769077	0.14142135623731	0.57077647881466	0.58423278535872	0.572642062585917	0.120824418666035	0.300520692576608	0.0902003030735275	NA	0.12093481103138
Cntrob	0.105409255338946	0.0764004588930945	0.111455642515071	0.139479917286157	0.0943249068338217	NA	0.217072381587726	0.163299316185545	0.177033172729675	0.0851256530758749	0.162257566504506	0.101731271513268	NA	0.135457092295719
Coa3	NA	0.0457548917453887	0.0452678730212593	NA	0.0346271680532222	NA	0.100503781525921	0.114707866935281	0.0303099893180039	NA	0.0355649002533091	0.019156525704423	NA	NA
Coa4	NA	NA	NA	NA	NA	NA	NA	NA	0.0303099893180039	NA	0.0158970659108583	0.019156525704423	NA	NA
Coa5	NA	0.0591105751776591	0.0452678730212593	0.0406389919054146	NA	NA	0.100503781525921	0.114707866935281	0.0712306165774759	NA	0.061678278124406	0.0428667670893307	NA	0.047511433814558
Coa6	NA	0.0373456843486636	0.0740486845020946	0.0287242494810713	0.0346271680532222	NA	NA	NA	0.0479573560955966	0.0851256530758749	0.0431730408090555	0.0383341585914639	NA	NA
Coasy	0.105409255338946	0.074848118856512	NA	0.0287242494810713	0.0346271680532222	NA	0.100503781525921	NA	0.0644008186111638	NA	0.053429219615846	0.0383341585914639	0.103142124625879	0.047511433814558
Cobl	NA	0.0794162302769058	0.230065974751851	0.37076223716961	0.247848736004144	0.25	0.583819381677703	0.728240844798939	0.418965979896613	0.193166852321564	0.379427777790621	0.126097664998256	0.146647115021353	0.234499076118886
Cobll1	0.105409255338946	0.212088772658585	0.254852974147793	0.313457885923847	0.450267154856834	0.14142135623731	0.142857142857143	0.163299316185545	0.0797235160710752	0.363210440522068	0.0749176704838941	0.241964061804368	0.632744677903763	0.166666666666667
Coch	NA	NA	NA	NA	NA	0.14142135623731	NA	NA	0.054275033400887	NA	0.0574047952669907	NA	NA	0.047511433814558
Cog1	NA	0.0878595370213959	0.0452678730212593	0.0643356265818723	0.0776150525706333	0.14142135623731	0.204124145231932	0.163299316185545	0.139041290545584	0.0851256530758749	0.111553458272321	0.0718487431198737	0.103142124625879	0.063800911508867
Cog2	0.105409255338946	0.148819355547963	0.151698886947977	0.111896684997915	0.132656466597213	0.14142135623731	0.229415733870562	0.426315317102404	0.205892943841762	0.172132593164774	0.172593436967357	0.154091407332248	0.197642353760524	0.151794185179729
Cog3	NA	0.265978565588113	0.222912392672111	0.180340805465357	0.202265052357688	0.311085508419128	0.33859958878986	0.446516457748758	0.283085020958878	0.148522131446501	0.236780707741748	0.180186861695685	0.138972316383624	0.239796897161739
Cog4	0.173748897105228	0.234853199391048	0.202016486317407	0.157694501229242	0.199097453913246	0.291729982995789	0.383130514088461	0.370809924354783	0.237844966095993	0.193166852321564	0.211259604742933	0.172397662851775	0.146647115021353	0.175285802787181
Cog5	0.317500317500476	0.41391853364273	0.385849431093175	0.310829141459018	0.368651117505657	0.378810979048303	0.644524838083307	0.586402527730144	0.491570686056274	0.267894563278916	0.428040322185626	0.306954811833528	0.467928363793417	0.325797598564983
Cog6	0.149906337799172	0.152570999009371	0.136930639376292	0.123358120526046	0.115540099372931	0.202030508910442	0.261488180184245	0.340502612303499	0.199441910118257	0.148522131446501	0.180802438143204	0.14021774833862	0.180578779628654	0.151794185179729
Cog7	NA	0.148819355547963	0.101639453522718	0.107123947021256	0.0776150525706333	0.202030508910442	0.175863114528165	0.220540545695615	0.171219724471251	0.139856720255013	0.15851563441727	0.0962072303605056	0.209656967344384	0.180438741779263
